_id,address,dir,end_date,flash_speed,geometry,min_speed,schedule,sign_id,sign_name,speed_limit,start_date,strobe_speed,ward_no
11788,300 Caledonia Road,NB,2020-10-16T14:00:00,41,"{'type': 'Point', 'coordinates': (-79.458154448, 43.68376992)}",30,Weekdays from 7 AM - 9 PM,52,303 Caledonia Rd NB ,40,2018-06-12T09:00:00,46,9.0
11789,220 BROCK AVE,SB,,31,"{'type': 'Point', 'coordinates': (-79.435042, 43.648202)}",20,Weekdays from 7 AM - 9 PM,86,BROCK AVE SB ,30,2018-10-18T08:00:00,36,9.0
11790,1221 College Street,EB,2023-02-22T15:00:00,41,"{'type': 'Point', 'coordinates': (-79.43711, 43.651627)}",30,Weekdays from 7 AM - 9 PM,164,College St EB ,40,2018-01-22T12:00:00,46,9.0
11791,404 Rogers Road,EB,,31,"{'type': 'Point', 'coordinates': (-79.461346, 43.683223)}",20,Weekdays from 7 AM - 9 PM,383,Rogers Rd EB ,30,2017-12-13T15:00:00,36,9.0
11792,324 Caledonia Road,SB,2020-01-31T08:00:00,41,"{'type': 'Point', 'coordinates': (-79.459062, 43.685191)}",30,Weekdays from 7 AM - 9 PM,391,Caledonia Rd SB ,40,2019-08-01T00:00:00,46,9.0
11793,93 Margueretta Street,SB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.436891, 43.65302200000001)}",20,Weekdays from 7 AM - 9 PM,398,Brock Ave SB ,30,2018-01-24T15:00:00,36,9.0
11794,329 Brock Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.436086, 43.651284)}",20,Weekdays from 7 AM - 9 PM,419,Brock Ave NB ,30,2018-02-05T14:00:00,36,9.0
11795,300 Caledonia Road,WB,2020-01-07T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.459494, 43.683491)}",30,Weekdays from 7 AM - 9 PM,423,Rogers Rd WB ,40,2019-08-01T00:00:00,46,9.0
11796, Lane N College W Sheridan,WB,2021-07-10T14:00:00,41,"{'type': 'Point', 'coordinates': (-79.435567, 43.65206700000001)}",30,Weekdays from 7 AM - 9 PM,438,College St WB ,40,2018-01-22T12:00:00,46,9.0
11797,31 Concord Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.424233, 43.655064)}",20,Weekdays from 7 AM - 9 PM,603,Concord Ave NB ,30,2019-01-03T15:00:00,36,9.0
11798,380 Ossington Avenue,SB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.422244, 43.653016)}",20,Weekdays from 7 AM - 9 PM,617,Ossington Ave SB ,30,2019-05-24T14:00:00,36,9.0
11799,145 Brock Avenue,NB,2022-12-22T00:00:00,31,"{'type': 'Point', 'coordinates': (-79.434071, 43.646038)}",20,Weekdays from 7 AM - 9 PM,659,Brock Ave NB (Shirley) ,30,2019-03-21T08:00:00,36,9.0
11800,300 Caledonia Road,WB,,41,"{'type': 'Point', 'coordinates': (-79.459341, 43.683474)}",5,Weekdays from 7 AM - 9 PM,961,Rogers Rd WB ,40,2020-01-21T14:00:00,46,9.0
11801,328 Caledonia Road,SB,2020-09-23T10:00:00,41,"{'type': 'Point', 'coordinates': (-79.459021, 43.685245)}",5,Weekdays from 7 AM - 9 PM,971,Caledonia Rd SB ,40,2020-02-05T12:00:00,46,9.0
11802,550 Dufferin Street,SB,2022-08-08T14:00:00,41,"{'type': 'Point', 'coordinates': (-79.430688, 43.647528)}",5,Weekdays from 7 AM - 9 PM,974,Dufferin St SB ,40,2020-01-28T11:00:00,46,9.0
11803,184 Gladstone Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.42926, 43.648)}",20,Weekdays from 7 AM - 9 PM,993,Gladstone Ave SB ,30,2018-11-21T15:00:00,36,9.0
11804,447 Dufferin Street,NB,,31,"{'type': 'Point', 'coordinates': (-79.429722, 43.645384)}",20,Weekdays from 7 AM - 9 PM,1002,Dufferin St NB ,30,2018-11-21T15:00:00,36,9.0
11805,20 Maple Lane,SB,2021-03-30T13:00:00,41,"{'type': 'Point', 'coordinates': (-79.440519, 43.672136)}",5,Weekdays from 7 AM - 9 PM,2637,DUFFERIN ST SB ,40,2021-03-01T13:00:00,46,9.0
11806,146 Whitehall Drive,NB,,41,"{'type': 'Point', 'coordinates': (-79.440439, 43.671895)}",5,Weekdays from 7 AM - 9 PM,2639,DUFFERIN ST NB ,40,2021-03-01T12:00:00,46,9.0
11807,Between 1460-1462 Dufferin St,SB,2021-04-19T18:00:00,41,"{'type': 'Point', 'coordinates': (-79.440649, 43.67197)}",5,Weekdays from 7 AM - 9 PM,2646,DUFFERIN ST SB ,40,2021-03-31T09:00:00,46,9.0
11808,1723 DUFFERIN STREET,NB,2021-05-03T14:00:00,41,"{'type': 'Point', 'coordinates': (-79.443536, 43.67929)}",5,Weekdays from 7 AM - 9 PM,2698,DUFFERIN ST NB ,40,2021-05-03T10:00:00,46,9.0
11809,OPP 381 OSSINGTON AVE,SB,2023-02-08T12:00:00,41,"{'type': 'Point', 'coordinates': (-79.422179762, 43.65280691)}",5,Weekdays from 7 AM - 9 PM,2827,OSSINGTON AVE SB ,40,2022-01-28T15:00:00,46,9.0
11810,330 CALEDONIA RD,SB,,41,"{'type': 'Point', 'coordinates': (-79.459021562, 43.685221441)}",5,Weekdays from 7 AM - 9 PM,2900,CALEDONIA RD SB ,40,2022-04-08T09:00:00,46,9.0
11811,OPP 1504 DUFFERIN ST,NB,,41,"{'type': 'Point', 'coordinates': (-79.441289582, 43.673877864)}",5,Weekdays from 7 AM - 9 PM,9768,DUFFERIN ST NB ,40,2022-07-12T07:00:00,46,9.0
11812,33 Phoebe Street,EB,2020-01-31T12:00:00,31,"{'type': 'Point', 'coordinates': (-79.394826, 43.649857)}",20,Weekdays from 7 AM - 9 PM,147,Bulwer St EB ,30,2019-08-01T00:00:00,36,10.0
11813,255 Spadina Avenue,NB,2020-01-27T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.397407934, 43.65209607600001)}",30,Weekdays from 12 AM,214,Spadina Ave NB ,40,2019-08-01T00:00:00,46,10.0
11814,33 Phoebe Street,EB,2020-07-17T09:00:00,31,"{'type': 'Point', 'coordinates': (-79.394976, 43.649825)}",20,Weekdays from 7 AM - 9 PM,949,Bulwer St EB ,30,2020-01-31T09:00:00,36,10.0
11815,251 Spadina Avenue,NB,,41,"{'type': 'Point', 'coordinates': (-79.397505, 43.651883)}",30,Weekdays from 12 AM,950,Spadina Ave NB ,40,2020-01-28T15:00:00,46,10.0
11816,33 Phoebe Street,EB,,31,"{'type': 'Point', 'coordinates': (-79.39507, 43.649795)}",20,Weekdays from 7 AM - 9 PM,2380,Bulwer St EB ,30,2020-09-24T13:00:00,36,10.0
11817,132 ST PATRICK ST,SB,2022-04-11T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.390131401, 43.653924789)}",20,Weekdays from 7 AM - 9 PM,2877,ST PATRICK ST SB ,30,2022-03-11T08:00:00,36,10.0
11818,127 ST PARTICK ST,NB,2022-10-24T12:00:00,31,"{'type': 'Point', 'coordinates': (-79.389920323, 43.653697895)}",20,Weekdays from 7 AM - 9 PM,2883,ST PATRICK ST NB ,30,2022-03-11T08:00:00,36,10.0
11819,127 ST PARTICK ST,NB,,31,"{'type': 'Point', 'coordinates': (-79.389867314, 43.653692228)}",20,Weekdays from 7 AM - 9 PM,58340,ST PATRICK ST NB ,30,2022-12-20T12:00:00,36,10.0
11820,745 Palmerston Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.415033, 43.66848800000001)}",20,Weekdays from 7 AM - 9 PM,188,Palmerston Ave NB ,30,2019-04-15T06:00:00,36,11.0
11821,5 Elm Avenue,NB,2020-01-31T13:00:00,51,"{'type': 'Point', 'coordinates': (-79.379715628, 43.673811388)}",30,Weekdays from 7 AM - 9 PM,211,Mount Pleasant Rd NB ,50,2019-08-01T00:00:00,56,11.0
11822,734 Palmerston Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.415213, 43.668493)}",20,Weekdays from 7 AM - 9 PM,264,Palmerston Ave SB ,30,2019-04-15T05:00:00,36,11.0
11823,656 Dundas Street West,EB,,41,"{'type': 'Point', 'coordinates': (-79.40318800000001, 43.651898)}",30,Weekdays from 7 AM - 9 PM,386,Dundas St W EB ,40,2019-04-11T11:00:00,46,11.0
11824,370 Spadina Avenue,SB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.399140641, 43.654929428)}",20,Weekdays from 7 AM - 9 PM,439,Spadina Ave SB ,30,2017-05-10T12:00:00,36,11.0
11825,293 Ossington Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.421226, 43.650708)}",20,Weekdays from 7 AM - 9 PM,471,Ossington Ave NB ,30,2019-05-24T12:00:00,36,11.0
11826,608 Dundas Street West,WB,2020-03-26T09:00:00,41,"{'type': 'Point', 'coordinates': (-79.401576, 43.652243000000006)}",30,Weekdays from 7 AM - 9 PM,511,Dundas St W WB ,40,2019-04-11T11:00:00,46,11.0
11827,128 Mount Pleasant Road,SB,2020-07-22T23:00:00,51,"{'type': 'Point', 'coordinates': (-79.380821154, 43.676016231)}",30,Weekdays from 7 AM - 9 PM,653,Mount Pleasant Rd SB ,50,2017-03-07T11:00:00,56,11.0
11828,124 Rosedale Heights Drive,WB,,31,"{'type': 'Point', 'coordinates': (-79.377673, 43.68775)}",20,Weekdays from 7 AM - 9 PM,721,Rosedale Hts WB ,30,2019-04-11T09:00:00,36,11.0
11829,798 Euclid Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.416317, 43.668008)}",20,Weekdays from 7 AM - 9 PM,727,Euclid Ave NB ,30,2019-04-12T08:00:00,36,11.0
11830,5 Elm Avenue,SB,,51,"{'type': 'Point', 'coordinates': (-79.37977, 43.673609)}",30,Weekdays from 7 AM - 9 PM,943,Mt. Pleasant Rd SB ,50,2020-01-31T14:00:00,56,11.0
11831,745 Palmerston Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.415033, 43.66848800000001)}",20,Weekdays from 7 AM - 9 PM,2105,Palmerston Ave SB ,30,2020-03-23T00:00:00,36,11.0
11832,5 Elm Avenue,NB,,51,"{'type': 'Point', 'coordinates': (-79.37977, 43.673609)}",30,Weekdays from 7 AM - 9 PM,2154,Mt. Pleasant Rd NB ,50,2020-04-16T00:00:00,56,11.0
11833,521 Huron Street,NB,,31,"{'type': 'Point', 'coordinates': (-79.402653, 43.670252)}",20,Weekdays from 7 AM - 9 PM,2577,Huron St NB ,30,2021-01-06T09:00:00,36,11.0
11834,88 Garnet Avenue,EB,,31,"{'type': 'Point', 'coordinates': (-79.424016, 43.668496)}",20,Weekdays from 7 AM - 9 PM,2589,Garnet Ave EB ,30,2021-01-12T09:00:00,36,11.0
11835,570 Alden Road,WB,,41,"{'type': 'Point', 'coordinates': (-79.40150100000001, 43.652245)}",5,Weekdays from 7 AM - 9 PM,2598,Dundas St WB ,40,2021-01-27T00:00:00,46,11.0
11836,OPP 49 ESSEX,WB,,41,"{'type': 'Point', 'coordinates': (-79.422246, 43.668003)}",5,Weekdays from 7 AM - 9 PM,2670,ESSEX ST WB ,40,2021-04-21T11:00:00,46,11.0
11837,22 SOUTH DR,NB,,31,"{'type': 'Point', 'coordinates': (-79.382347063, 43.677513481)}",20,Weekdays from 7 AM - 9 PM,2908,SOUTH DR NB ,30,2022-04-07T00:00:00,36,11.0
11838,OPP 69 BALDWIN ST,EB,2023-02-14T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.39546116900001, 43.655665436)}",20,Weekdays from 7 AM - 9 PM,54819,BALDWIN ST EB ,30,2022-12-20T07:00:00,36,11.0
11839,SPADINA AVE 10M S/OF BALDWIN ST,NB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.398641122, 43.65481676300001)}",20,Weekdays from 7 AM - 9 PM,61878,Spadina Ave NB ,30,2022-12-22T00:00:00,36,11.0
11840,1596 Bathurst Street,,2019-11-27T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.420367, 43.688177)}",30,Weekdays from 7 AM - 9 PM,44,Bathurst and Nina ,40,2019-08-01T00:00:00,46,12.0
11841,1384 Bathurst Street,SB,2023-01-18T22:00:00,41,"{'type': 'Point', 'coordinates': (-79.41732, 43.680551)}",30,Weekdays from 7 AM - 9 PM,66,Bathurst St SB ,40,2019-03-20T08:00:00,46,12.0
11842,636 Glenholme Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.445134, 43.696118)}",20,Weekdays from 7 AM - 9 PM,178,Glenholme Ave SB ,30,2019-04-03T08:00:00,36,12.0
11843,338 Melita Avenue,EB,,31,"{'type': 'Point', 'coordinates': (-79.425696, 43.673817)}",20,Weekdays from 7 AM - 9 PM,181,Melita Cres EB ,30,2019-04-11T06:00:00,36,12.0
11844,631 Glenholme Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.444763, 43.695687)}",20,Weekdays from 7 AM - 9 PM,219,Glenholme Ave NB ,30,2019-04-11T09:00:00,36,12.0
11845,273-275 Vaughan Road,WB,,31,"{'type': 'Point', 'coordinates': (-79.426913, 43.688857)}",20,Weekdays from 7 AM - 9 PM,316,Vaughan Rd WB ,30,2019-04-12T06:00:00,36,12.0
11846,18 Brownlow Avenue,EB,2020-05-26T23:00:00,61,"{'type': 'Point', 'coordinates': (-79.391526, 43.706447)}",30,Weekdays from 7 AM - 9 PM,371,Eglinton Ave E EB ,60,2019-03-20T06:00:00,66,12.0
11847,142 Ava Road,EB,,31,"{'type': 'Point', 'coordinates': (-79.43043, 43.696739)}",20,Weekdays from 7 AM - 9 PM,436,Ava Rd EB ,30,2018-12-07T10:00:00,36,12.0
11848,338 Vaughan Road,EB,,31,"{'type': 'Point', 'coordinates': (-79.429282, 43.688743)}",20,Weekdays from 7 AM - 9 PM,594,Vaughan Rd EB ,30,2019-04-11T05:00:00,36,12.0
11849,2327 Dufferin Street,WB,2021-10-13T08:00:00,41,"{'type': 'Point', 'coordinates': (-79.447427, 43.693029)}",5,Weekdays from 7 AM - 9 PM,770,Spenvalley Dr WB ,40,2019-10-24T13:00:00,46,12.0
11850,2331 Dufferin Street,NB,2022-07-08T07:00:00,41,"{'type': 'Point', 'coordinates': (-79.449296, 43.693535)}",5,Weekdays from 7 AM - 9 PM,773,Dufferin St NB ,40,2019-10-24T14:00:00,46,12.0
11851,457 Avenue Road,NB,2022-07-08T05:00:00,41,"{'type': 'Point', 'coordinates': (-79.401071, 43.685851)}",5,Weekdays from 7 AM - 9 PM,992,Avenue Rd NB ,40,2019-11-27T10:00:00,46,12.0
11852,142 Ava Road,WB,,31,"{'type': 'Point', 'coordinates': (-79.43043, 43.696739)}",20,Weekdays from 7 AM - 9 PM,2112,Ava Rd WB ,30,2020-03-24T00:00:00,36,12.0
11853,18 Brownlow Avenue,SB,2021-09-28T11:00:00,41,"{'type': 'Point', 'coordinates': (-79.391422, 43.706385)}",5,Weekdays from 7 AM - 9 PM,2219,Brownlow Ave SB ,40,2020-05-27T14:00:00,46,12.0
11854,4 Burnside Drive,NB,,41,"{'type': 'Point', 'coordinates': (-79.41657900000001, 43.67875)}",5,Weekdays from 7 AM - 9 PM,2580,Bathurst St NB ,40,2021-01-07T09:00:00,46,12.0
11855,TWEEDSMUIR AVE 89M N/OF ST CLAIR AVE,NB,,31,"{'type': 'Point', 'coordinates': (-79.413639441, 43.685025044)}",20,Weekdays from 7 AM - 9 PM,2846,TWEEDSMUIR AVE NB ,30,2022-02-28T13:00:00,36,12.0
11856,TWEEDSMUIR AVE 66M S/OF HEATH ST W,SB,,31,"{'type': 'Point', 'coordinates': (-79.414068168, 43.685669132)}",20,Weekdays from 7 AM - 9 PM,2848,TWEEDSMUIR AVE SB ,30,2022-02-28T13:00:00,36,12.0
11857,55 BROWNLOW AVE,NB,,31,"{'type': 'Point', 'coordinates': (-79.390870488, 43.706773448)}",20,Weekdays from 7 AM - 9 PM,2859,BROWNLOW AVE NB ,30,2022-03-01T13:00:00,36,12.0
11858,OPP95A DUNLOE RD,SB,,31,"{'type': 'Point', 'coordinates': (-79.413808518, 43.695922117)}",20,Weekdays from 7 AM - 9 PM,24579,DUNLOE RD SB ,30,2022-09-02T11:00:00,36,12.0
11859,971/973 AVENUE RD,NB,,51,"{'type': 'Point', 'coordinates': (-79.407728808, 43.703165852)}",30,Weekdays from 7 AM - 9 PM,36841,AVENUE RD NB ,50,2022-12-02T14:00:00,56,12.0
11860,990 AVENUE RD,SB,,51,"{'type': 'Point', 'coordinates': (-79.408189456, 43.703484465)}",30,Weekdays from 7 AM - 9 PM,37894,AVENUE RD SB ,50,2022-12-02T14:00:00,56,12.0
11861,83 Alexander Street,SB,,31,"{'type': 'Point', 'coordinates': (-79.378701, 43.664014)}",20,Weekdays from 7 AM - 9 PM,9,Mutual St SB ,30,2018-02-05T15:00:00,36,13.0
11862,395 Queen Street East,EB,2019-10-01T16:00:00,41,"{'type': 'Point', 'coordinates': (-79.362239, 43.656062)}",30,Weekdays from 7 AM - 9 PM,50,Queen St EB ,40,2019-08-06T22:00:00,46,13.0
11863,5 Maitland Place,SB,2021-07-27T23:00:00,31,"{'type': 'Point', 'coordinates': (-79.37559100000001, 43.665549)}",20,Weekdays from 7 AM - 9 PM,332,Homewood Ave SB ,30,2017-06-22T09:00:00,36,13.0
11864,417 Sherbourne Street,NB,,31,"{'type': 'Point', 'coordinates': (-79.373619, 43.664843)}",20,Weekdays from 7 AM - 9 PM,541,Sherbourne St NB ,30,2018-02-05T08:00:00,36,13.0
11865,437 Sherbourne Street,SB,,31,"{'type': 'Point', 'coordinates': (-79.374199, 43.666165)}",20,Weekdays from 7 AM - 9 PM,553,Sherbourne St SB ,30,2018-02-05T08:00:00,36,13.0
11866,83 Alexander Street,EB,2021-05-03T10:00:00,31,"{'type': 'Point', 'coordinates': (-79.379602, 43.663747)}",20,Weekdays from 7 AM - 9 PM,589,Alexander St EB ,30,2017-07-11T09:00:00,36,13.0
11867,444 Sherbourne Street,NB,2022-05-17T09:00:00,31,"{'type': 'Point', 'coordinates': (-79.375084, 43.665219)}",20,Weekdays from 7 AM - 9 PM,609,Homewood Ave NB ,30,2018-02-05T13:00:00,36,13.0
11868,80 Sackville Street,EB,2020-07-16T10:00:00,41,"{'type': 'Point', 'coordinates': (-79.362375, 43.655995)}",5,Weekdays from 7 AM - 9 PM,972,Queen St EB ,40,2020-01-13T12:00:00,46,13.0
11869,446 Queen Street East,WB,,41,"{'type': 'Point', 'coordinates': (-79.36095300000001, 43.656437)}",5,Weekdays from 7 AM - 9 PM,978,Queen St WB ,40,2020-01-14T11:00:00,46,13.0
11870,437 Sherbourne Street,NB,,31,"{'type': 'Point', 'coordinates': (-79.374199, 43.666165)}",20,Weekdays from 7 AM - 9 PM,1997,Sherbourne St NB ,30,2020-03-10T00:00:00,36,13.0
11871,90 Alexander Street,EB,,31,"{'type': 'Point', 'coordinates': (-79.379519, 43.663912)}",20,Weekdays from 7 AM - 9 PM,2124,Alexander St EB ,30,2020-03-30T11:00:00,36,13.0
11872,430 Shuter St,WB,2021-04-19T12:00:00,31,"{'type': 'Point', 'coordinates': (-79.361051, 43.657892)}",20,Weekdays from 7 AM - 9 PM,2631,SHUTER ST WB ,30,2021-02-10T12:00:00,36,13.0
11873,437 Shuter St,EB,,31,"{'type': 'Point', 'coordinates': (-79.360687, 43.657881)}",20,Weekdays from 7 AM - 9 PM,2632,SHUTER ST EB ,30,2021-02-10T13:00:00,36,13.0
11874,82 HOMEWOOD AVE,SB,,41,"{'type': 'Point', 'coordinates': (-79.375528951, 43.665596383)}",5,Weekdays from 7 AM - 9 PM,11179,HOMEWOOD AVE SB ,40,2022-07-18T07:00:00,46,13.0
11875,415 JARVIS ST,NB,,41,"{'type': 'Point', 'coordinates': (-79.376895535, 43.663151315)}",5,Weekdays from 7 AM - 9 PM,40599,JARVIS ST NB ,40,2022-12-05T13:00:00,46,13.0
11876,OPP 39 PEMBROKE ST,SB,,31,"{'type': 'Point', 'coordinates': (-79.372170301, 43.657312242)}",20,Weekdays from 7 AM - 9 PM,41249,PEMBROKE ST SB ,30,2022-12-05T11:00:00,36,13.0
11877,CARLTON ST 34M E/OF MUTUAL ST,WB,,41,"{'type': 'Point', 'coordinates': (-79.377577271, 43.662297127)}",5,Weekdays from 7 AM - 9 PM,44557,CARLTON ST WB ,40,2022-12-05T13:00:00,46,13.0
11878,404 JARVIS ST,SB,,41,"{'type': 'Point', 'coordinates': (-79.377638526, 43.66426437300001)}",5,Weekdays from 7 AM - 9 PM,48930,JARVIS ST SB ,40,2022-12-05T13:00:00,46,13.0
11879,105 CARLTON ST,EB,,41,"{'type': 'Point', 'coordinates': (-79.377582527, 43.662176521)}",5,Weekdays from 7 AM - 9 PM,48941,CARLTON ST EB ,40,2022-12-05T13:00:00,46,13.0
11880,540 Jones Avenue,SB,2020-10-16T14:00:00,31,"{'type': 'Point', 'coordinates': (-79.339065342, 43.677150685)}",20,Weekdays from 7 AM - 9 PM,27,Jones Ave SB ,30,2017-03-07T11:00:00,36,14.0
11881,140 Glebeholme Boulevard,WB,,31,"{'type': 'Point', 'coordinates': (-79.332557, 43.684151)}",20,Weekdays from 7 AM - 9 PM,55,Glebeholme Blvd WB ,30,2019-04-03T08:00:00,36,14.0
11882,226 Broadview Avenue,SB,,41,"{'type': 'Point', 'coordinates': (-79.351235, 43.661865)}",30,Weekdays from 7 AM - 9 PM,71,Broadview Ave SB ,40,2018-02-02T14:00:00,46,14.0
11883,155 Broadview Avenue,NB,2020-04-25T11:00:00,41,"{'type': 'Point', 'coordinates': (-79.350384, 43.660277)}",30,Weekdays from 7 AM - 9 PM,103,Broadview Ave NB ,40,2018-02-02T14:00:00,46,14.0
11884,363 Jones Avenue,SB,2020-02-27T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.337305, 43.673331)}",30,Weekdays from 7 AM - 9 PM,142,Jones Ave SB ,40,2019-01-01T00:00:00,46,14.0
11885,180 Carlaw Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.340014, 43.660605)}",20,Weekdays from 7 AM - 9 PM,172,Carlaw Ave SB ,30,2018-02-02T13:00:00,36,14.0
11886,285 Donlands Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.340684, 43.688903)}",20,Weekdays from 7 AM - 9 PM,187,Donlands Ave NB ,30,2019-01-03T14:00:00,36,14.0
11887,487 Jones Avenue,NB,2020-04-01T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.338471, 43.676307)}",30,Weekdays from 7 AM - 9 PM,220,Jones Ave NB ,40,2018-02-02T13:00:00,46,14.0
11888,343 Jones Avenue,NB,2019-12-09T11:00:00,41,"{'type': 'Point', 'coordinates': (-79.336811728, 43.672279522)}",30,Weekdays from 7 AM - 9 PM,259,Jones Ave NB ,40,2019-01-01T00:00:00,46,14.0
11889,930 Dundas Street East,WB,2020-03-02T12:00:00,41,"{'type': 'Point', 'coordinates': (-79.349116, 43.663094)}",30,Weekdays from 7 AM - 9 PM,275,Dundas St E WB ,40,2019-01-01T00:00:00,46,14.0
11890,800 Greenwood Avenue,WB,,31,"{'type': 'Point', 'coordinates': (-79.334377, 43.682012)}",20,Weekdays from 7 AM - 9 PM,413,Strathmore Blvd WB ,30,2019-04-15T10:00:00,36,14.0
11891,449 O'Connor Drive,EB,2018-04-17T08:00:00,31,"{'type': 'Point', 'coordinates': (-79.332715, 43.696974)}",20,Weekdays from 7 AM - 9 PM,464,499 O'Connor Dr EB  - Trial,30,2018-04-06T15:00:00,36,14.0
11892,384 Plains Road,WB,2020-01-07T23:00:00,31,"{'type': 'Point', 'coordinates': (-79.330041804, 43.69579331800001)}",20,Weekdays from 7 AM - 9 PM,473,Plains Rd WB ,30,2019-08-01T00:00:00,36,14.0
11893,123 Blake Street,NB,,31,"{'type': 'Point', 'coordinates': (-79.339621, 43.675992)}",20,Weekdays from 7 AM - 9 PM,479,Blake St NB ,30,2019-03-11T07:00:00,36,14.0
11894,701 Greenwood Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.332991, 43.683007)}",20,Weekdays from 7 AM - 9 PM,515,Greenwood Ave NB ,30,2019-04-03T09:00:00,36,14.0
11895,137 Carlaw Avenue,NB,2020-03-31T12:00:00,41,"{'type': 'Point', 'coordinates': (-79.33941600000001, 43.659536)}",30,Weekdays from 7 AM - 9 PM,560,Carlaw Ave NB ,40,2018-02-09T13:00:00,46,14.0
11896,433 Eastern Avenue,,2018-02-09T10:00:00,31,"{'type': 'Point', 'coordinates': (-79.343694017, 43.657234824)}",20,Weekdays from 7 AM - 9 PM,606,433 Eastern Ave ,30,2016-11-09T11:00:00,36,14.0
11897, Plains Road,EB,,31,"{'type': 'Point', 'coordinates': (-79.332489, 43.695138)}",20,Weekdays from 7 AM - 9 PM,612,Plains Rd EB ,30,2018-02-02T15:00:00,36,14.0
11898,27 Glebeholme Boulevard,EB,,31,"{'type': 'Point', 'coordinates': (-79.337171, 43.683109)}",20,Weekdays from 7 AM - 9 PM,620,Glebeholme Blvd EB ,30,2019-04-03T09:00:00,36,14.0
11899,272 Donlands Avenue,SB,2020-01-07T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.341062, 43.690131)}",30,Weekdays from 7 AM - 9 PM,634,Donlands Ave SB ,40,2019-08-01T00:00:00,46,14.0
11900,592 Coxwell Avenue,SB,2020-01-07T23:00:00,41,"{'type': 'Point', 'coordinates': (-79.322445, 43.680467)}",5,Weekdays from 7 AM - 9 PM,689,Coxwell Ave SB ,40,2019-10-18T08:00:00,46,14.0
11901,21 Lesmount Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.340391, 43.690467)}",20,Weekdays from 7 AM - 9 PM,710,Lesmount Ave SB ,30,2019-01-03T14:00:00,36,14.0
11902,93 Strathmore Boulevard,EB,,31,"{'type': 'Point', 'coordinates': (-79.336647, 43.681352)}",20,Weekdays from 7 AM - 9 PM,715,Stratmore Blvd EB ,30,2019-04-03T08:00:00,36,14.0
11903,147 Durant Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.330374, 43.694512)}",20,Weekdays from 7 AM - 9 PM,738,Durant Ave NB ,30,2019-11-21T14:00:00,36,14.0
11904,129 Durant Avenue,WB,,41,"{'type': 'Point', 'coordinates': (-79.329685, 43.693855)}",5,Weekdays from 7 AM - 9 PM,747,Cosburn Ave WB ,40,2019-11-21T14:00:00,46,14.0
11905,501 Cosburn Avenue,EB,,41,"{'type': 'Point', 'coordinates': (-79.331879, 43.693257)}",5,Weekdays from 7 AM - 9 PM,804,Cosburn Ave EB ,40,2019-11-21T14:00:00,46,14.0
11906,555 Mortimer Avenue,NB,,31,"{'type': 'Point', 'coordinates': (-79.328029, 43.68927)}",20,Weekdays from 7 AM - 9 PM,854,Durant Ave NB ,30,2019-12-02T14:00:00,36,14.0
11907,845 Coxwell Avenue,SB,,41,"{'type': 'Point', 'coordinates': (-79.32693, 43.691306)}",5,Weekdays from 7 AM - 9 PM,860,Coxwell Ave SB ,40,2019-12-05T14:00:00,46,14.0
11908,520 Cosburn Avenue,SB,,31,"{'type': 'Point', 'coordinates': (-79.330745, 43.694763)}",20,Weekdays from 7 AM - 9 PM,866,Durant Ave SB ,30,2019-11-28T10:00:00,36,14.0
11909,13 Coatsworth Crescent,NB,,41,"{'type': 'Point', 'coordinates': (-79.321861, 43.679049)}",5,Weekdays from 7 AM - 9 PM,914,Coxwell Ave NB ,40,2020-01-15T10:00:00,46,14.0
11910,299 Lesmount Avenue,NB,,41,"{'type': 'Point', 'coordinates': (-79.341226, 43.690307)}",5,Weekdays from 7 AM - 9 PM,933,Donlands Ave NB ,40,2020-01-30T10:00:00,46,14.0
